mode_id,wind_area1_pct,wind_area2_pct,solar_area1_pct,solar_area2_pct,load_area1,load_area2,gen_dispatch_bias,total_re_pct,net_flow_proxy,inertia_proxy,stress_index
12,0.43138637275611963,0.2357459712835346,0.26811105625976145,0.26021524910789945,0.9471032369325798,0.846099373134938,-0.056860924841085264,0.5977293247036576,-0.05367726177973596,0.6664338279801729,0.3695987394661841
13,0.23658220777495334,0.45153230623465557,0.1754475915095614,0.040679395164340854,1.1256218304441288,0.987182912433668,-0.12403505996772646,0.4521207503417556,0.12187890727258548,0.6559427429951956,0.43217683021970277
14,0.1289291964587277,0.1626228614012703,0.355636567723717,0.0425201171464757,1.0022404780231242,1.0540184941735913,0.06728849963841366,0.34485437136509534,0.0323573159592179,0.854223971070001,0.32142088117074785
15,0.32596986588650456,0.4635303830987137,0.14949110337526195,0.3119614436151386,0.7810584385620737,1.0969265342260999,0.0511190546540819,0.6254763979878094,-0.19596878240383972,0.6052498755073908,0.4872680718344711
16,0.3322164260255096,0.4892524682586349,0.14312929088682433,0.18085735428636307,0.7763448882820988,0.8735683222264294,-0.17897283721591006,0.5727277697286659,-0.19767825004367806,0.5892655528579278,0.4101763605448052
17,0.22822361469557853,0.19344954121865235,0.06694006135937806,0.34196622227154405,0.9421505155586976,1.176375031495683,-0.18659759632769782,0.41528971977257645,-0.4382091490031462,0.7891634220428846,0.6086727640745134
18,0.43720208327260035,0.09951328548668036,0.03395863881291098,0.18056494217112892,1.1690976442188779,1.087644927928974,-0.12103242445588015,0.3756194748716603,-0.20842410705893621,0.7316423156203596,0.48948789722098884
19,0.5211918781172791,0.3374454507051111,0.32599087845158814,0.12121657631470342,1.1107106179378343,1.2785303588636499,-0.18483309199996897,0.6529223917943409,-0.4445260466318685,0.570681335588805,0.7751948288972285
20,0.2631080050014971,0.012305575803387286,0.20122486941801002,0.17057130877904958,1.0069159063593658,1.119239814602145,-0.04293262759893704,0.323604879500972,-0.2806577504407711,0.8622932095975577,0.4793755323052292
21,0.3440875965585171,0.14793665312381699,0.07519135516804787,0.34006948323032227,1.1452623035368963,1.2699158505466008,-0.13582161445741564,0.4536425440403521,-0.3585506331844702,0.7539878751588329,0.6503819360476972
22,0.18293485455531874,0.3067966559441761,0.2158875064864644,0.20573623094612326,1.100963803231428,1.0685388115048493,0.08235690362161763,0.4556776239660413,0.17671279604262496,0.7551342447502526,0.48067438089606085
23,0.5700503928929174,0.5740618716054631,0.29038503497752954,0.2649780590122434,1.1215774466296826,0.9197021261541205,0.14087669941117426,0.8497376792440767,0.3447577592430092,0.42794386775080984,0.7070696204393869
24,0.5494097166643063,0.16802826036295815,0.23548363286474397,0.3073939771483073,1.0352464209456596,0.8224383738579706,-0.1452658431270328,0.6301577935201579,-0.1231485241900179,0.6412810114863678,0.44037343062298145
25,0.1061730536283646,0.29313894176399813,0.2928030497743777,0.05164332909349804,1.259350835188326,1.1530655245054728,-0.03955737865587913,0.37187918713011925,0.16021087609479082,0.8003440023038186,0.49798229043237185
26,0.21988868498376812,0.3256104425689015,0.1088911950271556,0.1569353354947329,1.0477758053626758,1.1175433199991631,0.19450128415546036,0.40566282903727907,0.1775946483115397,0.7272504362236651,0.4601517019422952
27,0.1840425236904463,0.03543791210967973,0.2539036117699977,0.1479508968270354,0.913701332396725,1.1181080294100254,0.00952829267673691,0.3106674721985796,-0.2691807101269468,0.890259782099937,0.4437277554072875
28,0.5084403703250875,0.3012752627754975,0.25832142613371417,0.20627587053083998,1.1789335570970554,0.8500169041443634,-0.13220029647448095,0.6371564648825696,0.09313380270341606,0.5951421834497075,0.46798048288543226
29,0.20091366149846926,0.457191638227375,0.3331081375880005,0.2851472711128854,0.9101934047958322,0.8799269004972229,0.14539746802735176,0.638180354213365,0.30380296069041396,0.6709473501370778,0.5350839944228583
30,0.4705834425386142,0.36685133003446746,0.06992008973933599,0.1904783501895271,0.9599707557222306,1.2551566095976507,-0.14965242310062293,0.5489166062509724,-0.49670433322811647,0.5812826137134591,0.7213710837672291
31,0.05692574771780979,0.5718434624693961,0.25744096872247,0.19027962052328762,0.9805068495727891,1.1820022814723419,0.13121775069718117,0.5382448997164817,0.18718117617342156,0.685615394906397,0.5182339483519285
32,0.4198281322638708,0.23344511494241277,0.30999005620344555,0.12457792078306927,1.1598196149329913,0.7587364615577495,0.02674386416117444,0.5439206120963992,0.33463550887568727,0.6733633763968583,0.5479885692866573
33,0.3549485314084102,0.5766202608527141,0.047361582978706254,0.20442679071135994,0.8537173834506322,0.9091195710390668,0.19888609462029916,0.5916785829755953,0.2543197717540165,0.5342156038694379,0.47997253486507274
34,0.12838929792961382,0.4973345136019406,0.23326822855404689,0.11248127316466994,0.7292604155548201,0.8424815382456405,-0.13744240632828,0.4857366566251356,-0.06619092118293701,0.6871380942342228,0.27694470380993164
35,0.2064793566277344,0.18683813570559674,0.031034971372290526,0.16665032638263713,0.8479444707481758,1.011008841384652,0.14645300374729908,0.2955013950441294,-0.026431977350246022,0.8033412538333344,0.24879807246100638
36,0.04532766187075422,0.07065129626222919,0.07790533505480098,0.1397015942879026,1.1885100587419457,0.8001368331520875,-0.11482662354278207,0.16679294373784348,0.28620841924281365,0.9420105209335083,0.3856039520143339
37,0.5948433398017461,0.40311229605348436,0.35647013432381747,0.01387586613043037,1.1613136768402175,0.9178474177165075,-0.14166621268909413,0.6841508181547391,0.005934524560485016,0.5010221820723848,0.44701131563736796
38,0.4918291679505973,0.13910783196288476,0.05595380397453386,0.008391540793465425,1.2561667627545015,1.2248952151174386,-0.12562135277305087,0.34764117234074066,-0.27071047312984425,0.684531500043259,0.571748247282188
39,0.44604531371033346,0.0739915712839203,0.3806425478172672,0.3078728035612192,0.7962972842577867,0.9430749970346592,0.08965954734927112,0.6042761181863701,-0.24314503664080803,0.7399815575028732,0.4724405395821444
40,0.12717391496279232,0.10549110095424209,0.3563053020515583,0.023500244969667117,0.8070572604089543,1.2469502425445782,-0.036019701647971025,0.3062352814691299,-0.48675409078787,0.8836674920414828,0.5780484427987571
41,0.18937583151692425,0.5222857482307693,0.05555933123883852,0.016466616578484576,1.2873688228801208,0.9334450948785892,0.10356035474336805,0.39184376378250835,0.6239390411018222,0.6441692101261531,0.7363044096137742
42,0.5874938550290414,0.2490584081136434,0.03560817172776536,0.3244791896478906,1.1711323134755371,0.8328145100344027,-0.07351159854183126,0.5983198122591704,0.09558848144160426,0.5817238684286576,0.4476677196461157
43,0.556119268674952,0.09027835917843141,0.30499431085192386,0.231256971142351,1.298522320380644,1.2637689463023398,-0.10265582530849485,0.5913244549238291,-0.30082290597845096,0.6768011860733083,0.7075963422273482
44,0.49064012200949947,0.5981161389534276,0.2694088490903905,0.11463324425256205,1.1702604580356826,0.8671794929139309,0.13505344302006955,0.7363991771529398,0.4918724166137853,0.45562186951853645,0.7490431085668504
45,0.5116035026613525,0.4767723215521638,0.06572570266181764,0.2910812494101715,0.7108306852439708,0.982650191188277,-0.19059236417132003,0.6725913881427528,-0.47982746067022064,0.5058120878932418,0.6303032507672954
46,0.028602983276997184,0.376478739126102,0.028860575804490547,0.11213896506377596,0.9665173649032317,1.2042803666343604,-0.19665316705170705,0.2730406316356829,-0.26047829085828333,0.7974591387984504,0.4582026600536412
47,0.2638271066314905,0.21435906410261382,0.10031903816274973,0.3553220807484726,1.0816835685590045,1.2873207382976193,-0.17784575189621676,0.46691364482266334,-0.4082169428992699,0.7609069146329479,0.6739467003827833
48,0.152342942551062,0.3607645706230371,0.2055662027124706,0.3296256240709197,1.2429175552419773,1.0864246718524546,-0.17632035367043405,0.5241496699787447,0.0843833437550762,0.7434462434129505,0.49262543101815154
49,0.2966437907973202,0.5593304255372222,0.2592819540644068,0.3864215891748731,0.9998479699876965,0.857445954462785,-0.010038019679025761,0.7508388797869112,0.26370731321583674,0.5720128918327287,0.5728834209568869
50,0.40343030057998547,0.3934972252175443,0.286174019755411,0.033371027794386464,0.9931204089082113,0.9714864209346922,0.10809443064399743,0.5582362866736637,0.12476188093629598,0.6015362371012352,0.43930335069196896
51,0.3535204531700928,0.5847047080706548,0.038160162623390954,0.09402750550572396,1.1163281598468993,1.09232973786046,0.12276491639523573,0.5352064146849312,0.262355465831956,0.5308874193796262,0.5736603197999859
52,0.0824052820289757,0.11134883501952576,0.30849027143354335,0.36213150743467654,0.9325998173450031,0.8536609800715831,0.02049498714117176,0.4321879479583607,0.11390560090986679,0.9031229414757492,0.33778373908341086
53,0.39163767903545393,0.5649814847893367,0.2030742240079183,0.32353695534055005,1.0785113299764748,1.1152383235219747,-0.02057516161487949,0.7416151715866295,0.029369747716562006,0.5216904180876046,0.5127053306392014
54,0.30517000810633355,0.18016218857479357,0.2601788027738989,0.2412255440052646,0.9887318191036544,1.0075123782615254,-0.10415054378939233,0.4933682717301453,-0.18543501271303334,0.7573339016594365,0.45766936566117306
55,0.1440080210730454,0.48616934385839783,0.08321952213599848,0.3063526085691132,0.7396896797924855,1.1562177556696054,-0.11884876867133404,0.5098747478182775,-0.3642961831557777,0.6849113175342784,0.5465044678863004
56,0.42564704520001845,0.1975883421809367,0.2579950789256446,0.2730182728152633,0.7793047602932822,0.8204227845847936,-0.01738341923271941,0.5771243695609316,-0.1725307950337716,0.6883823063095225,0.3843001110641545
57,0.18993461152375926,0.3286188435651345,0.3100326232417938,0.044087482385827395,1.2609336469534025,0.7696017792052974,-0.08995168000972309,0.43633678035825746,0.47072230375906965,0.7407232724555531,0.6146019509384197
58,0.20262965493728155,0.2976978620522034,0.3043574321872515,0.2800003581078103,0.978600589158336,0.8712099249906647,0.16116382370920634,0.5423426536422733,0.31608859143433854,0.7498362415052575,0.5190428448547627
59,0.06606177996066202,0.04858260029807731,0.33870366877678354,0.37634279124993336,1.0961339392355847,0.9302810774636723,-0.049964255290852355,0.4148454201427281,0.10714901664976767,0.9426778098706303,0.3868313322217662
60,0.09860623857640351,0.24597830237370316,0.00959782806634852,0.08197933683319425,0.8652364448934113,1.1657191109134843,-0.05929542112825095,0.2180808529248247,-0.28609205524967407,0.8277077295249466,0.41662646327145825
61,0.26709035469424613,0.512365660835908,0.38527961445854336,0.3524288818279311,0.8279367349605373,0.9977811275296129,-0.16873519208746215,0.7585822559083143,-0.2159419315857068,0.6102719922349229,0.5394275269372875
62,0.08157590922027176,0.09227893073356856,0.05995003052827774,0.012998187603922804,0.7835528871230026,1.2354219928932542,-0.17194045243990477,0.12340152904302043,-0.6184580474535079,0.9130725800230799,0.5751791600933771
63,0.3791068722045354,0.2869592273448389,0.2815227834036524,0.08949169649947289,1.0577740571816312,0.9496118771290608,0.11695538255760918,0.5185402897262498,0.17904374018033134,0.6669669502253128,0.46668884357637175
64,0.08396729981100523,0.5630302146180435,0.21518305977936794,0.29884634171545327,0.8453742530289396,0.7364961232921464,0.15196331159767035,0.5805134579619349,0.5003728987379827,0.6765012427854756,0.5778967165078351
65,0.0928898800626718,0.04681198369226748,0.35061657574301663,0.16088636762066344,1.1298181549947355,0.8094565521100248,-0.18205805210186604,0.3256024035593097,0.11526460259764251,0.9301490681225304,0.3342183997584995
66,0.25203238532786515,0.24761919442049116,0.20856879311367696,0.24492008962216438,0.9858104601068528,0.7780356433541826,0.035140624404031984,0.47657023124209885,0.24070884570301515,0.7501742101258219,0.4260149257839075
67,0.4658949883569318,0.12815757936555552,0.25461033250820697,0.07955231298952091,0.7935195432340763,0.9896331546725312,-0.03412188184150433,0.46410760661010764,-0.39910419777564743,0.7029737161387564,0.5208937357860834
68,0.5823432580717911,0.333233407471778,0.23494614835303268,0.14863527564136578,0.7783547301343428,1.2308694228839818,0.10456467750063642,0.6495790447689838,-0.4725049405490092,0.5422116672282155,0.6956406204915803
69,0.18640977545320966,0.008978364099433582,0.019032639982337257,0.371410346929964,0.8774646442790774,1.0320565252401268,-0.07702630876017276,0.29291556323247225,-0.32033389539811014,0.9023059302236783,0.4367468549116561
70,0.09677879869133377,0.3194112309106793,0.3965390267773916,0.1238735143392704,1.2587275406668086,1.2480705133698402,0.10302743272192805,0.46830128535933757,0.2250006761285692,0.7919049851989934,0.5990204333300388
71,0.3614243925114353,0.32738360559932983,0.29739490430215726,0.13370531772460711,0.7348681582679657,0.8650473656816229,0.12659854682992677,0.5599541100687648,-0.020601054039783157,0.6555960009446175,0.28632115743877296
72,0.5936878349311556,0.2737200777535417,0.06867421972330232,0.14206504705506198,0.9973035150120895,1.278330485965399,-0.1384288236588292,0.5390735897315309,-0.5794396732009457,0.5662960436576514,0.7822017400575519
73,0.19629480407337632,0.23756665924985587,0.02748775542554654,0.3150663479837994,0.773696203332885,0.8564116639781187,0.14490292297331003,0.3882077833662891,0.08282338991631609,0.783069268338384,0.2625041141240562
74,0.10799119029386395,0.26890369594528757,0.12765738079057018,0.12065109537072338,0.9879078322605637,1.162839495755233,-0.024047869022345958,0.3126016812002225,-0.11852327969130352,0.8115525568804243,0.3838414722988203
75,0.12638104838335304,0.1746249424914594,0.01840181421096655,0.0064911580434581645,0.7862134230940475,1.0703874009705003,0.18971783745380638,0.16294948156461858,-0.07033419336859326,0.8494970045625938,0.22153051466314042
76,0.5259672949829018,0.41661546681924827,0.38279570894200976,0.35791637693655914,1.2642849470182198,0.9459017492174451,0.07473363725284943,0.8416474238403595,0.33844092097179734,0.528708619098925,0.7422701961781385
77,0.05409821742566986,0.3894065201983898,0.18177761222878863,0.08446437210764733,0.9700058070014043,1.1283150424668587,-0.16457929824530176,0.3548733609802478,-0.15523438232439618,0.7782476311879702,0.40967018615380263
78,0.21516445637049483,0.09355197042981228,0.1620978679308821,0.344226488389071,0.9529184038394858,0.9657095962157121,0.13312762933910766,0.4075203915601301,0.0595301939925401,0.8456417865998465,0.3283832730333756
79,0.47765573782670623,0.39477321054661535,0.012706859086022518,0.21588317626787423,0.727905881474559,0.9036481328961912,-0.03579731599034025,0.5505094918636092,-0.25298083105201785,0.5637855258133392,0.42988079896934195
80,0.3455495307992659,0.23685379952756655,0.265662564646095,0.35054496451980866,0.8244105105699194,0.7655978780467891,-0.12150516120761581,0.599305429746368,-0.11704039432033521,0.7087983348365838,0.35744850564492553
81,0.057565134910967125,0.27698003496904045,0.3249841890258953,0.09466461740668107,1.1098933126760278,1.2865104564948475,0.021292548964216257,0.377096988156292,-0.04561714482556685,0.8327274150599961,0.42731002445057575
82,0.11648879068987128,0.18389712511025788,0.3576361791024515,0.11696515042378522,1.0936898354206996,0.9163956455226451,0.0478004732165874,0.38749362266318294,0.25879883032483525,0.8498070420999354,0.4627981174960105
83,0.18748115337539725,0.5987370121704624,0.15304057899731938,0.1400330649309793,1.0074215006557812,1.299893496050538,0.023064457745756106,0.5396459047370792,-0.06377960825146811,0.6068909172270702,0.4809548760222923
84,0.30048503819420236,0.29938510612092084,0.2412290158165984,0.24942071706869726,0.7184154789565474,0.8646409136850653,0.0735970742174828,0.5452599386002095,-0.07317832654767586,0.7000649278424385,0.30777506952909256
85,0.4204331867360395,0.28757817992058066,0.1769464920907723,0.346407277620983,0.8766277853742052,1.2739134964758234,0.16929542697472638,0.6156825681841878,-0.29441778753462133,0.6459943166716899,0.6105590202569551
86,0.5760580032768216,0.371567582431969,0.035214715510580245,0.03128719793170473,0.7270799191370428,0.9825315375572898,0.05250703459880246,0.5070637495755377,-0.3051897942438708,0.5261872071456047,0.4633422405501208
87,0.020135946780283583,0.1538681377185532,0.13533835903620706,0.048012073953317774,1.235809253151141,0.9278270630527072,-0.09309350139897517,0.1786772587441808,0.2817547841685935,0.9129979577505816,0.4314328530497905
88,0.28455000987723883,0.01839210428321217,0.014350452090054314,0.020783621215885714,1.1753335941234826,1.16470618015491,0.17840578393220202,0.1690380937331955,0.0559542451037614,0.8485289429197744,0.3361977281251332
89,0.5451210159262838,0.5244132498125557,0.25303536959912243,0.35168252713977605,1.028749108436613,1.1904667229739174,-0.10152082391479429,0.837126081238869,-0.27359232150896284,0.4652328671305803,0.703809783253558
90,0.3198451789996681,0.05110645014562954,0.19238521170911954,0.3166509190634773,0.8493707809166117,0.8979344306253313,0.147329877748533,0.43999387995894723,-0.035603136387205886,0.8145241854273512,0.2841857367013882
91,0.38357204508221293,0.400935767590349,0.30645381738077776,0.34850422741260945,1.2521194770447361,0.731770621774106,0.13070618593982347,0.7197329287329746,0.6597369024645217,0.607746093663719,0.8297078376766134
92,0.28822686133597486,0.1044851248172251,0.2763981999500242,0.19699414826315348,1.0193936275603814,1.184782235626523,-0.08216054222302137,0.43305216718318884,-0.33942001854853776,0.8036440069234,0.5779168437991243
93,0.43326261907116975,0.5257970323146864,0.20070493665465575,0.24285888754814722,1.2379911811459543,1.0612879931973136,-0.17451957746044758,0.7013117377943296,0.04845081710995147,0.5204701743070719,0.5344149789695198
94,0.33504580784947013,0.008161835959351299,0.339890069979698,0.08884537697513126,0.9446874437908362,1.0899491130452585,0.031463229224581724,0.3859715453818253,-0.2772404259749,0.8283961780955893,0.47939201294669387
95,0.5065694165114151,0.02531554103641423,0.39560050265197333,0.23548145517719554,0.9145552348293212,1.1109179072331823,0.08737005122815084,0.5814834576884991,-0.34961955891321067,0.7340575212260854,0.5987334039389519
96,0.5622014519776423,0.2839794713939276,0.13456191486383468,0.3426430523628313,1.1206508207438288,0.9217018500423217,-0.13965374676532524,0.6616929452991179,-0.0798157663556755,0.5769095383142151,0.4731548056295901
97,0.3189807729220805,0.08575969999869133,0.1887192083849245,0.2675929324876,0.7357280320500998,1.170619275841029,-0.11373731698495157,0.43052630689664817,-0.6652390972375753,0.7976297635396141,0.6979408080739867
98,0.4389477709370968,0.09122447443629324,0.053699214751370045,0.21218365734522204,1.058629275474933,0.9004618019207362,-0.04369403884675224,0.39802755873499107,-0.05938821354295734,0.734913877313305,0.33461672096868816
99,0.43420479436168996,0.5034545611113461,0.363388183177886,0.0737030728202328,1.1928455531235018,1.1004079364745942,0.1842802466833941,0.6873753057355775,0.3113427467071298,0.5311703222634819,0.685069142718033
100,0.559055176763024,0.0214065045916988,0.10953782337436663,0.11725027425388368,1.15943005184005,1.0182631063633514,0.04968321022994346,0.4036248894914865,-0.07797418037902051,0.7097691593226386,0.4026577535748572
101,0.44892970553437456,0.4581369682448495,0.09900949707656531,0.23960211930042605,0.7337952415138126,0.9575112169341293,0.029638978412312333,0.6228391450781077,-0.18947336565276693,0.5464666631103879,0.4356462920348887
102,0.039127446098262395,0.2920888923930279,0.14697513170650497,0.1451592423370742,0.9180082467240616,0.8944267903430874,0.045394907174279936,0.3116753562674347,0.19545708670263687,0.8343918307543549,0.3450531537953433
103,0.03094021650427934,0.1859784943491491,0.12281609019106832,0.11395879892634793,0.710775352544017,1.145052360033097,0.06477378782643262,0.22684679998542234,-0.29198408074021254,0.8915406445732857,0.379886096582575
104,0.45752692929455296,0.12269034731924573,0.11307497202038859,0.02237961580697005,0.8613330397790504,0.744769297373206,-0.05882421138033064,0.3578359322205787,-0.10967875996213983,0.7098913616931006,0.26046721315357946
105,0.28878108616463405,0.2782757876750851,0.049079171372486546,0.24384234968912877,1.0657500342201585,0.9021990035753951,0.15635517185160053,0.4299891974506672,0.31465355325158945,0.7164715630801404,0.5027750703801089
106,0.5046823412617555,0.30299926016249284,0.00579673305767485,0.21660419919739715,0.9800001435033936,0.8659412037879122,-0.08351223245501066,0.5150412668396601,-0.07029483328916056,0.5961591992878759,0.3596787435321869
107,0.349895277776271,0.3784437908739508,0.14067100382361292,0.31870300685878866,1.0555120819596693,1.1507900449854047,-0.05729130115018538,0.5938565396663117,-0.1382950076270809,0.6358304656748891,0.5220951521790418
108,0.577001558554767,0.30604176922944654,0.34038057228406127,0.16461569215790417,1.289973065175042,1.0977097275930654,0.055581050391997844,0.6940197961130895,0.11236449331131429,0.5584783361078932,0.5919473126240513
109,0.23031707677701685,0.5064487060838816,0.26759629608727153,0.29632467121007544,1.149981229892259,0.8913336223194627,-0.0194480597146513,0.6503433750791228,0.37726536251157733,0.6316171085695508,0.6468252805915259
110,0.19245501665475653,0.1982584727697416,0.15576392184689358,0.0652602258667641,0.8667971551642528,1.2310879783243944,-0.1590476476345708,0.3058688185690779,-0.5204367427372198,0.8046432552877509,0.609080856442125
111,0.410302353908337,0.22933623756711882,0.3808578033832838,0.3978982946064984,1.1992487237914584,1.2667273255418208,-0.15824136978173334,0.709197344732619,-0.3162030297027048,0.6801807042622721,0.7398947680479904
112,0.2970092102798294,0.2079830783528165,0.16287473626167195,0.05107264035286862,1.1633204718866552,1.1874395596486824,0.01631345772190987,0.3594698326235932,-0.052318696003623794,0.747503855683677,0.412869158535446
113,0.3807515843437264,0.41500941861938184,0.31236875664276786,0.36718806609196014,1.2511921128067558,0.7095885795113095,-0.04206619510303272,0.7376589128489182,0.5166662553302412,0.6021194985184459,0.7452584914172283
114,0.5185648900074894,0.5773751452585899,0.34090456784541706,0.09067313873154802,1.0540659883257293,1.001443701671183,-0.024450410536698663,0.7637588709215222,0.05757700374339786,0.45202998236696035,0.5039271731138757
115,0.40971376880312665,0.30498414274384217,0.12673082242542316,0.09259708291936719,0.8158049353144428,0.76899759543716,0.11399336807924099,0.4670129084458796,0.10843589492688155,0.6426510442265156,0.2980673330223815
116,0.1050041492508417,0.3584492166995195,0.0827492360097926,0.19844107912009837,1.1932717718199233,0.8400782797521331,0.0629512831880557,0.37232184054012607,0.5428673089801848,0.7682733170248194,0.6329866344971753
117,0.21943608768509945,0.37496968818217674,0.39096217295644364,0.2182820979227189,0.7578018273720037,0.9766982528938943,-0.16160726421756574,0.6018250233732194,-0.3027368894909177,0.7027971120663619,0.505997163110313
118,0.19704257173518855,0.4798612316761879,0.2216504446008385,0.05069853419737527,0.7716335379200587,1.0662678754959463,-0.1625584666000237,0.4746263911047951,-0.3157834742054116,0.6615480982943118,0.4887959943191663
119,0.36979342754184014,0.04636453821917074,0.17577322488187225,0.19489663110512612,1.2064099497544043,0.7633484365672595,0.1269941667792458,0.3934139108740046,0.40834123530505595,0.7919210171194946,0.5448099021130514
120,0.5267925180732353,0.5857223828662138,0.2637919079731816,0.019836815427855776,1.2867435568221464,1.1242662061469948,-0.14575800289601623,0.6980718121702433,0.046184280175624565,0.44374254953027537,0.5596917337157573
121,0.42259045104107446,0.04371037550617911,0.04481538014818359,0.15472862329527126,1.2962802748042603,1.2652846102836655,0.14043496690234325,0.33292241499535424,-0.018009406344509538,0.7668495867263732,0.4343658310768289
122,0.10247271155548601,0.3687181194670951,0.07170660203817487,0.2996486537064757,0.8671725683829776,0.8472897883078903,0.1541033134357921,0.4212730433836158,0.307108797466684,0.7644045844887095,0.4313900850061737
123,0.2059613184140083,0.001330223921984349,0.1761720264725434,0.32395815396127814,1.2850576160254732,1.0630806564764073,-0.02511923897432733,0.3537108613849071,0.09454217332872662,0.8963542288320037,0.4352442166766689
124,0.3635400825137035,0.17267736157975114,0.17810255985395695,0.05719074396216722,0.7186124652197756,0.7711737131917865,0.1021122749865237,0.3857553739547894,-0.04588033345246338,0.7318912779532727,0.20427689425628434
125,0.37806745734690717,0.3927632220671099,0.12227234700456013,0.38095650354844074,0.9810514063757512,0.9967545160134251,-0.029040709902347084,0.6370297649835089,-0.03739593717991968,0.6145846602929914,0.42170094889864945
126,0.0012387711782601031,0.427519415846024,0.18312130312769975,0.1866491176068468,1.2769635358104443,1.0965213347841842,-0.03646514860022182,0.39926430387941536,0.3571173747599202,0.785620906487858,0.6173473640563755
127,0.1489892627559638,0.4323963133474746,0.12001804064325768,0.04630256130185656,1.148740645296937,0.7241478972621999,0.17644758557923285,0.3738530890242763,0.7427438589097254,0.7093072119482808,0.71340968659533
128,0.026833131985877105,0.2530787471390127,0.03912569354605157,0.0969911950794534,1.053718950015252,0.7118443360960872,0.08958193075320425,0.20801438387519738,0.5445793522489368,0.8600440604375551,0.5013441864272759
129,0.5307111051958041,0.17942440059141862,0.30133899231969896,0.22100179737734857,0.9627335847555822,1.1390485382256703,-0.06931790957982983,0.6162381477421351,-0.4212762153521107,0.6449322471063886,0.6747065190534337
130,0.36194111786843564,0.06367397352164123,0.22243934325857345,0.2864061725566997,1.2580105799901373,1.2982282005203394,0.04917127114379888,0.46723030360267503,-0.14017992155980039,0.7871924543049615,0.5600597695045695
131,0.022117323878443316,0.4612173200841143,0.17297884069837421,0.16516120884451782,1.2394925218253188,0.7104299462925536,0.15138305423907916,0.41073734675272483,0.8999956278746798,0.7583326780187212,0.8417729324553659
132,0.014300813205979625,0.4126480467153599,0.2507358751900071,0.2284592267368821,0.9978494632839632,0.9737589223434882,0.06148158685483601,0.4530719809241144,0.2847457445500011,0.7865255700393302,0.49497833550650927
133,0.473177248417747,0.515157087021344,0.10569599401130239,0.016091058804930176,0.8924759118834915,1.053435076685957,-0.18084826213497748,0.5550606941276618,-0.32081750763564454,0.5058328322804545,0.5509925293748136
134,0.07446232675054582,0.3617397626126101,0.2526941840755395,0.39926140858557285,0.8438923047565923,0.941551859241214,-0.06817994371997768,0.5440788410121342,-0.022200780273567255,0.781898955318422,0.32731304556844565
135,0.596852844616186,0.5755738528791984,0.3920594661402391,0.046450169944057776,0.9301964067125581,1.0434814897634275,-0.008499362561546264,0.8054681667898407,-0.13242394148090947,0.41378665125230785,0.5450611057234784
